"study","species","trait_name","value","trait_name_original","value_original"
"Treemovals","Livistona australis ","form","palm","Plant Type","Evergreen tree-like soft wooded perennial - palm"
"Treemovals","Chamaerops humilis","form","palm","Plant Type","Evergreen soft wooded perennial -palm wit fan shaped leaves"
"Treemovals","Livistona chinensis ","form","palm","Plant Type","Evergreen tree-like soft wooded perennial - palm."
"Treemovals","Livistona decipiens ","form","palm","Plant Type","Evergreen tree-like soft wooded perennial - palm."
"Treemovals","Phoenix reclinata ","form","palm","Plant Type","Evergreen multi-stemmed clumping, soft wooded perennial-palm"
"Treemovals","Brachychiton populneus ","leaf_loss","climate_dependant","Plant Type","Evergreen tree becoming semi deciduous in colder a"
"Treemovals","Calodendrum capensis ","leaf_loss","climate_dependant","Plant Type","Evergreen tree, in cool climates can be deciduous "
"Treemovals","Calodendrum capensis (GRAFTED)","leaf_loss","climate_dependant","Plant Type","Evergreen tree, in cool climates can be deciduous or semi-deciduous."
"Treemovals","Brachychiton rupestris","leaf_loss","climate_dependant","Plant Type","Evergreen tree becoming semi deciduous in drought or in colder areas."
"Treemovals","Brachychiton rupestris","leaf_loss","water_dependant","Plant Type","Evergreen tree becoming semi deciduous in drought or in colder areas."
"Treemovals","Brachychiton acerfolius ","leaf_loss","semi_deciduous","Plant Type","Evergreen, semi-deciduous, or deciduous tree. This"
"Treemovals","Brachychiton populneus ","leaf_loss","semi_deciduous","Plant Type","Evergreen tree becoming semi deciduous in colder a"
"Treemovals","Ulmus pavifolia","leaf_loss","semi_deciduous","Plant Type","An evergreen or partly deciduous tree (sometimes d"
"Treemovals","Calodendrum capensis (GRAFTED)","leaf_loss","semi_deciduous","Plant Type","Evergreen tree, in cool climates can be deciduous or semi-deciduous."
"Treemovals","Punica granatum","leaf_loss","semi_deciduous","Plant Type","Deciduous or semi-deciduous shrub or tree"
"Treemovals","Brachychiton rupestris","leaf_loss","semi_deciduous","Plant Type","Evergreen tree becoming semi deciduous in drought or in colder areas."
"Treemovals","Punica granatum","leaf_loss","semi_deciduous","Plant Type","Deciduous or semi-deciduous shrub or tree"
"Treemovals","Acer palmatum ","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Buxus microphylla var japonica (ball) ","form","smalltree","Plant Type","Evergreen shrub or small tree"
"Treemovals","Cercis candensis 'Forest Pansy' ","form","smalltree","Plant Type","Small tree"
"Treemovals","Cupaniopsis anacardioides ","form","smalltree","Plant Type","Evergreen small tree."
"Treemovals","Magnolia grandiflora 'Kay Parris' ","form","smalltree","Plant Type","Evergreen small tree."
"Treemovals","Magnolia grandiflora 'Little Gem' ","form","smalltree","Plant Type","Evergreen small tree."
"Treemovals","Magnolia grandiflora 'Teddy Bear' ","form","smalltree","Plant Type","Evergreen small tree."
"Treemovals","Acer Angelina","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Acer Arthur","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Acer Christopher","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Acer Emelia","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Acer Juliana","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Acer Olivia","form","smalltree","Plant Type","Deciduous small tree or large shrub"
"Treemovals","Cercis candensis","form","smalltree","Plant Type","Small tree"
"Treemovals","Agathus robusta ","form","tree","Plant Type","Coniferous tree"
"Treemovals","Alnus jorullensis ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Banksia integrifolia ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Banksia serrata ","form","tree","Plant Type","Evergreen shrub/ tree"
"Treemovals","Brachychiton acerfolius ","form","tree","Plant Type","Evergreen, semi-deciduous, or deciduous tree. This"
"Treemovals","Brachychiton populneus ","form","tree","Plant Type","Evergreen tree becoming semi deciduous in colder a"
"Treemovals","Calodendrum capensis ","form","tree","Plant Type","Evergreen tree, in cool climates can be deciduous "
"Treemovals","Cedrus deodara","form","tree","Plant Type","An evergreen tree, conifer"
"Treemovals","Citrus Lemon Eureka ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Cupressus sempervirens Glauca ","form","tree","Plant Type","Evergreen coniferous tree"
"Treemovals","Cupressus torulosa ","form","tree","Plant Type","Evergreen coniferous tree"
"Treemovals","Elaeocarpus eumundii ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Elaeocarpus reticulatus ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Fagus sylvatica","form","tree","Plant Type","Deciduous tree"
"Treemovals","Ficus macrophylla ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Ficus microcarpa var hilli ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Ficus rubiginosa","form","tree","Plant Type","Evergreen tree"
"Treemovals","Fraxinus angustifolia var Raywoodii ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Fraxinus excelsior Aurea ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Fraxinus urbanite","form","tree","Plant Type","Deciduous tree"
"Treemovals","Ginkgo biloba ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Gleditsia 'Sunburst' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Hymenosporum flavum","form","tree","Plant Type","Evergreen tree"
"Treemovals","Jacaranda mimosifolia","form","tree","Plant Type","Deciduous tree"
"Treemovals","Koelreuteria paniculata ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Liquidambar styraciflua","form","tree","Plant Type","Deciduous tree"
"Treemovals","Magnolia 'Black Tulip' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Magnolia denudata ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Magnolia 'Elizabeth' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Magnolia 'Felix' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Magnolia grandiflora 'Exmouth' ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Magnolia Vulcan ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Magnolia x soulangiana ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Malus floribunda ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Malus ioenis Plena ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Melia azedarach ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Olea europaea (Fruiting)","form","tree","Plant Type","Evergreen tree"
"Treemovals","Picea pungens glauca","form","tree","Plant Type","An evergreen coniferous tree"
"Treemovals","Pistacia chinensis","form","tree","Plant Type","Deciduous tree"
"Treemovals","Prunus cerasifera 'Nigra' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Prunus x subhirtella 'Cheals' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Prunus x subhirtella 'Snow Fountain'","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Bradford' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Chanticleer' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana Edgewood ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Redspire' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus nivalis ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Pyrus ussuriensis ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Quercus palustris ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Quercus robur 'Fastigiata Koster'","form","tree","Plant Type","Deciduous tree"
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Stenocarpus sinuatus","form","tree","Plant Type","Evergreen tree"
"Treemovals","Syzygium luehmannii ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Tabebuia chrysantha ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Tabebuia palmeri ","form","tree","Plant Type","Semi-deciduous flowering tree that develops a roun"
"Treemovals","Taxodium distichum ","form","tree","Plant Type","Deciduous tree, conifer."
"Treemovals","Tristaniopsis Luscious ","form","tree","Plant Type","Evergreen tree"
"Treemovals","Ulmus glabra 'Lutescens' ","form","tree","Plant Type","Deciduous tree"
"Treemovals","Ulmus pavifolia","form","tree","Plant Type","An evergreen or partly deciduous tree (sometimes d"
"Treemovals","Waterhousea floribunda ","form","tree","Plant Type","Evergreen tree."
"Treemovals","Waterhousea sweeper ","form","tree","Plant Type","Evergreen weeping tree"
"Treemovals","Calodendrum capensis (GRAFTED)","form","tree","Plant Type","Evergreen tree, in cool climates can be deciduous or semi-deciduous."
"Treemovals","Schinus molle","form","tree","Plant Type","Evergreen tree"
