"study","species","trait_name","value","trait_name_original","value_original"
"Sydney_water","Grevillea robusta","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea rosmarinifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea sericea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea shiressii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea venusta","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea x gaudichaudii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Griselinia littoralis Variegata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Habranthus robustus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hakea bakeriana","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hakea dactyloides","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hakea propinqua Coastal Form","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hakea salicifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hakea sericea","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hakea teretifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hardenbergia comptoniana","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hardenbergia violacea Happy Wanderer","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Harpullia pendula","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hebe Emerald Green","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hebe Inspiration","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hebe Lavender Lace","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hebe Snowdrift","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hebe Wiri Cloud","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hebe Wiri Image","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hebe albicans","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hebe x franciscana Blue Gem","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hedera helix","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hedychium greenei","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Helianthus annus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Helichrysum petiolare","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Heliotropium arborescens","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Helleborus foetidus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Helleborus orientalis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Helmholtzia glaberrima","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hemerocallis hybrids","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Heterocentron elegans","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Heuchera micrantha vardiversifolia Purple Palace","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Heuchera sanguinea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hibbertia empetrifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hibbertia pedunculata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hibbertia scandens","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hibbertia sericea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hibiscus heterophyllus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hibiscus rosa-sinensis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hibiscus tiliaceus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Homoranthus darwinioides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hosta lancifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Howea forsteriana","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hoya carnosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hydrangea X macrophylla","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Hydrangea quercifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hymenocallis littoralis","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Hymenosporum flavum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Hypericum calycinum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Iberis amara","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Iberis sempervirens","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Impatiens balsamina","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Imperata cylindrica Rubra","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Indigofera australis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Ipomoea horsfalliae","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Iris pseudoacorus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Iris xiphium hybridum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Isolepis nodosa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Isopogon anemonifolius","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Isopogon anethifolius","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Isopogon dawsonii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Jacaranda mimosifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Jacksonia scoparia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Jasminum beesianum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Jasminum grandiflorum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Jasminum mesnyi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Jasminum polyanthum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Jasminum sambac","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juncus usitatus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Juniperus chinensis Kaizuka","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus chinensis Spartan","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus communis Compressa","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Juniperus communis Hibernica","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus communis Repanda","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Juniperus conferta prostrate","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus procumbens","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus sabina","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Juniperus scopulorum Blue Arrow","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Juniperus squamata Blue Star","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus squamata Meyeri","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus virginiana Burkii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Juniperus virginiana Grey Owl","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Juniperus x media Pfitzeriana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Justicia carnea","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Kennedia nigricans","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Kennedia rubicunda","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Kniphofia uvaria","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Koelreuteria paniculata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Kunzea ambigua","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Kunzea sp Badja Carpet","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Laburnum x watereri Vossii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lagerstroemia indica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Lagunaria patersonia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Lambertia formosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Lamium maculatum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lampranthus aurantiacus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Larix decidua","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lathyrus odoratus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lauris nobilis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Lavandula angustifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Lavandula dentata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Leptospermum epacridoideum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Leptospermum juniperinum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Leptospermum laevigatum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Leptospermum macrocarpum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Leptospermum petersonii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Leptospermum polygalifolium Pacific Beauty","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Leptospermum rotundifolium","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Leptospermum spectabile","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Leptospermum trinervium","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Leucothoe fontanesiana","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Liatris spicata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Libertia paniculata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Lilium auratum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Limonium perezii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Limonium sinuatum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Linospadix monostachya","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Linum perenne","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Liquidambar styraciflua","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Liriodendron tulipifera","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Liriope muscari Evergreen Giant","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Livistona australis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Lobelia erinus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Lobularia maritima","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lolium perenne","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lomandra confertifolia Little Con","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Lomandra longifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Lomatia silaifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lonicera nitida","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lophostemon conferta","soil_type","clay","Soil type(s)","Loam, Clay, Sand"
"Sydney_water","Luculia gratissima","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Luma apiculata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Lycopersicon esculentum","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Macadamia tetraphylla","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Mackaya bella","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Magnolia grandiflora Exmouth","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Magnolia grandiflora Little Gem","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Magnolia x soulangiana","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Mahonia aquifolium","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Malus ionensis Plena","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Mandevilla laxa","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Mangifera indica","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Mazus pumilio","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Melaleuca armillaris","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melaleuca bracteata Golden Gem","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melaleuca bracteata Revolution Green","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Melaleuca decora","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melaleuca decussata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melaleuca hypericifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Melaleuca incana subsp incana","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Melaleuca linariifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melaleuca nesophila","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Melaleuca nodosa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Melaleuca quinquenervia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melaleuca squamea","soil_type","clay","Soil type(s)","Sand, Clay"
"Sydney_water","Melaleuca styphelioides","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Melaleuca thymifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Melia azedarach","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Melicope micrococca","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Mentha spp","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Metasequoia glyptostroboides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Metrosideros collina Fiji","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Metrosideros excelsa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Michelia coco","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Michelia doltsopa","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Michelia figo","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Microlepia strigosa","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Micromyrtus ciliata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Microseris lanceolata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Millettia megasperma","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Miscanthus sinensis Variegatus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Miscanthus sinensis Zebrinus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Monstera deliciosa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Muehlenbeckia complexa","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Murraya paniculata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Musa sapientum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Myoporum insulare","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Myoporum parvifolium","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Myosotis sylvatica","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Myrtus communis","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Nandina domestica","soil_type","clay","Soil type(s)","Sand, Clay"
"Sydney_water","Nandina domestica Nana","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Narcissus spp","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Nemesia strumosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Nepeta cataria","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Nepeta nervosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Nepeta x faassenii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Nephrolepis cordifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Nerium oleander","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Nyssa sylvatica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Ocimum basilicum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Olea europea","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Olearia argophylla","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Olearia elliptica","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Olearia phlogopappa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Olearia tomentosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Ophiopogon japonicus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Osmanthus fragrans","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Osteospermum ecklonis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Pandorea jasminoides","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Pandorea pandorana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Papaver nudicaule","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Parrotia persica","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Parthenocissus quinquefolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
